ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.02,0.12,0.02,-4.06,-2.60,-1.30,06:15:260000,375260000
Sensor_1,Active,1.09,0.23,-0.13,-5.03,-3.73,-7.57,06:15:360000,375360000
Sensor_1,Active,1.01,0.13,-0.04,-4.35,-2.47,-2.06,06:15:460000,375460000
Sensor_1,Active,1.04,0.11,0.06,-3.28,-1.34,-1.63,06:15:560000,375560000
Sensor_1,Active,1.02,0.11,0.02,-4.03,-1.81,-1.79,06:15:660000,375660000
Sensor_1,Active,1.03,0.12,0.03,-4.44,-1.89,-1.53,06:15:760000,375760000
Sensor_1,Active,1.02,0.12,0.05,-4.20,-1.79,-1.39,06:15:860000,375860000
Sensor_1,Active,1.03,0.12,0.04,-4.21,-1.69,-1.35,06:15:960000,375960000
Sensor_1,Active,1.03,0.12,0.02,-4.32,-2.00,-1.54,06:16:060000,376060000
Sensor_1,Active,1.03,0.12,0.03,-4.28,-1.98,-1.35,06:16:160000,376160000
Sensor_1,Active,1.03,0.12,0.03,-4.43,-1.97,-1.41,06:16:260000,376260000
Sensor_1,Active,1.03,0.12,0.01,-4.29,-1.95,-1.57,06:16:360000,376360000
Sensor_1,Active,1.04,0.12,0.02,-4.24,-1.67,-1.41,06:16:460000,376460000
Sensor_1,Active,1.02,0.12,0.02,-4.28,-1.74,-1.49,06:16:560000,376560000
Sensor_1,Active,1.03,0.12,0.02,-4.41,-1.98,-1.48,06:16:660000,376660000
Sensor_1,Active,1.03,0.12,0.02,-4.28,-2.00,-1.41,06:16:760000,376760000
Sensor_1,Active,1.03,0.12,0.02,-4.28,-2.13,-1.32,06:16:860000,376860000
Sensor_1,Active,1.05,0.11,0.06,-4.05,-2.10,-1.53,06:16:960000,376960000
Sensor_1,Active,1.04,0.12,0.07,-4.40,-0.99,-1.41,06:17:060000,377060000
Sensor_1,Active,1.02,0.12,0.01,-4.74,-0.69,-1.44,06:17:160000,377160000
Sensor_1,Active,1.02,0.12,0.03,-4.21,-0.37,-1.47,06:17:260000,377260000
