ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,0.94,0.25,0.42,0.18,-1.63,0.16,12:32:506000,752506000
Sensor_1,Active,0.93,0.22,0.43,-8.69,-3.23,-1.86,12:32:606000,752606000
Sensor_1,Active,0.91,0.23,0.43,-4.90,-3.26,-0.52,12:32:706000,752706000
Sensor_1,Active,0.92,0.25,0.49,-4.97,-2.02,-1.32,12:32:806000,752806000
Sensor_1,Active,0.90,0.29,0.49,-9.01,1.24,-5.09,12:32:906000,752906000
Sensor_1,Active,0.95,0.26,0.47,-5.12,-0.41,-2.25,12:33:006000,753006000
Sensor_1,Active,0.92,0.27,0.47,-5.01,-1.47,-1.19,12:33:106000,753106000
Sensor_1,Active,0.91,0.24,0.47,-3.73,-1.82,-1.15,12:33:206000,753206000
Sensor_1,Active,0.92,0.25,0.48,-3.40,-2.60,-0.41,12:33:306000,753306000
Sensor_1,Active,0.92,0.23,0.47,-4.09,-1.98,-1.54,12:33:407000,753407000
Sensor_1,Active,0.91,0.22,0.50,-3.44,-1.61,-1.05,12:33:506000,753506000
Sensor_1,Active,0.92,0.25,0.47,-3.92,-1.99,-1.46,12:33:606000,753606000
Sensor_1,Active,0.92,0.25,0.47,-4.83,-1.79,-1.45,12:33:706000,753706000
Sensor_1,Active,0.92,0.21,0.49,-4.89,-2.00,-1.47,12:33:806000,753806000
Sensor_1,Active,0.92,0.23,0.49,-5.12,-2.09,-1.70,12:33:906000,753906000
Sensor_1,Active,0.91,0.24,0.47,-4.12,-2.12,-1.21,12:34:006000,754006000
Sensor_1,Active,0.89,0.27,0.58,-4.04,-1.35,-0.75,12:34:106000,754106000
Sensor_1,Active,0.90,0.24,0.54,-6.05,1.10,-2.05,12:34:206000,754206000
Sensor_1,Active,0.90,0.24,0.50,-4.43,1.24,-1.98,12:34:306000,754306000
Sensor_1,Active,0.90,0.24,0.51,-4.43,1.74,-1.90,12:34:406000,754406000
Sensor_1,Active,0.89,0.23,0.51,-5.08,1.90,-2.18,12:34:506000,754506000
Sensor_1,Active,0.90,0.24,0.48,-5.14,1.87,-2.05,12:34:606000,754606000
Sensor_1,Active,0.90,0.25,0.47,-4.71,1.15,-1.85,12:34:706000,754706000
Sensor_1,Active,0.90,0.24,0.51,-6.34,0.58,-2.39,12:34:806000,754806000
Sensor_1,Active,0.92,0.26,0.47,-4.56,0.31,-1.95,12:34:906000,754906000
Sensor_1,Active,0.93,0.25,0.44,-4.21,-1.16,-1.51,12:35:006000,755006000
Sensor_1,Active,0.88,0.26,0.54,-4.99,-1.50,-1.47,12:35:106000,755106000
Sensor_1,Active,0.89,0.24,0.54,-4.06,-1.79,-1.42,12:35:206000,755206000
Sensor_1,Active,0.90,0.24,0.52,-3.98,-1.77,-1.18,12:35:306000,755306000
Sensor_1,Active,0.90,0.25,0.52,-4.26,-2.05,-1.52,12:35:406000,755406000
Sensor_1,Active,0.90,0.25,0.52,-4.34,-1.67,-1.47,12:35:506000,755506000
Sensor_1,Active,0.90,0.24,0.52,-4.07,-1.92,-1.32,12:35:606000,755606000
Sensor_1,Active,0.89,0.25,0.52,-4.22,-1.94,-1.48,12:35:706000,755706000
Sensor_1,Active,0.89,0.25,0.52,-4.37,-1.95,-1.30,12:35:806000,755806000
Sensor_1,Active,0.89,0.26,0.51,-4.30,-1.82,-1.27,12:35:906000,755906000
