ID      , Status, AccX , AccY , AccZ , GyroX  , GyroY  , GyroZ  , Timestamp   , Timestamp_us
Sensor_1, Active, 0.07 , -0.51, 0.97 , -5.83  , 5.86   , 3.93   , 00:35:363000, 35363000
Sensor_1, Active, 0.09 , -0.50, 0.96 , -1.41  , -4.19  , -8.61  , 00:35:463000, 35463000
Sensor_1, Active, 0.14 , -0.47, 0.92 , -5.25  , -1.80  , -7.05  , 00:35:563000, 35563000
Sensor_1, Active, 0.13 , -0.49, 0.91 , -1.56  , 7.73   , 8.04   , 00:35:663000, 35663000
Sensor_1, Active, 0.08 , -0.54, 0.89 , 6.70   , 2.56   , 6.51   , 00:35:763000, 35763000
Sensor_1, Active, 0.09 , -0.48, 0.91 , 15.57  , -2.89  , -3.03  , 00:35:863000, 35863000
Sensor_1, Active, 0.10 , -0.43, 0.96 , 15.12  , 6.85   , -5.28  , 00:35:963000, 35963000
Sensor_1, Active, 0.09 , -0.36, 1.00 , 13.53  , 8.40   , 0.85   , 00:36:063000, 36063000
Sensor_1, Active, 0.04 , -0.36, 1.00 , 7.43   , 14.92  , 10.24  , 00:36:163000, 36163000
Sensor_1, Active, 0.00 , -0.33, 1.00 , 14.95  , 1.04   , 4.91   , 00:36:263000, 36263000
Sensor_1, Active, -0.02, -0.30, 0.99 , 23.66  , -12.47 , -4.63  , 00:36:363000, 36363000
Sensor_1, Active, 0.03 , -0.26, 1.01 , 22.99  , -12.64 , 5.82   , 00:36:463000, 36463000
Sensor_1, Active, 0.02 , -0.22, 1.05 , 19.27  , -17.90 , -6.86  , 00:36:563000, 36563000
Sensor_1, Active, 0.07 , -0.16, 1.11 , 20.49  , -16.04 , -11.79 , 00:36:663000, 36663000
Sensor_1, Active, 0.19 , -0.11, 1.03 , 20.60  , -24.29 , 18.34  , 00:36:763000, 36763000
Sensor_1, Active, 0.12 , -0.07, 1.09 , 26.79  , 7.46   , -4.59  , 00:36:863000, 36863000
Sensor_1, Active, 0.15 , 0.02 , 1.05 , 30.38  , -22.33 , -2.59  , 00:36:963000, 36963000
Sensor_1, Active, 0.20 , 0.10 , 1.04 , 23.34  , -4.08  , -5.47  , 00:37:063000, 37063000
Sensor_1, Active, 0.14 , 0.10 , 1.03 , 27.57  , 33.54  , -30.15 , 00:37:163000, 37163000
Sensor_1, Active, 0.20 , 0.26 , 1.03 , 9.50   , 40.63  , -13.59 , 00:37:263000, 37263000
Sensor_1, Active, 0.09 , 0.23 , 1.02 , 15.31  , 48.47  , 21.40  , 00:37:363000, 37363000
Sensor_1, Active, -0.18, 0.16 , 1.06 , 18.27  , 67.66  , 13.48  , 00:37:463000, 37463000
Sensor_1, Active, -0.17, 0.30 , 1.07 , 16.45  , 8.46   , 0.21   , 00:37:563000, 37563000
Sensor_1, Active, -0.07, 0.37 , 0.94 , 22.22  , 1.26   , -1.08  , 00:37:663000, 37663000
